,userId,movieId
21344,140,2912
56577,376,1210
67321,435,524
73582,474,1732
98274,606,8368
13379,85,1358
95291,600,1220
92975,599,1022
26656,182,3639
35608,240,181
75254,475,5378
33649,228,362
26881,182,5296
44566,298,539
9117,62,135536
51700,334,1755
44841,298,5047
33566,227,750
7407,50,174141
92734,599,274
70127,448,102123
92984,599,1049
61698,408,110669
79044,489,54001
60319,389,788
83855,534,59784
48215,312,5225
51488,332,3091
16739,105,88235
36344,248,58559
93693,599,3598
18641,119,64614
91121,590,7569
100386,610,69526
23928,166,1704
83493,532,517
69542,448,6663
23183,159,8533
21310,140,2447
14032,89,157775
84791,550,80549
86996,561,78469
30025,209,51255
50830,328,5299
81234,514,2396
18419,117,333
66308,427,4975
26347,182,1573
24465,169,3882
63940,414,5419
20735,137,356
497,4,4121
69829,448,71466
34630,232,57326
74561,474,6235
68634,447,474
90653,590,1092
6790,45,3565
53775,354,8360
95182,600,429
44017,294,419
64990,414,184791
89956,584,350
49864,319,293
18837,122,104
10182,66,3037
66175,425,33615
55247,367,1219
71750,462,3425
618,6,150
89860,583,1380
9411,63,96610
2637,19,2001
95965,602,2
42199,288,608
2373,19,480
61652,408,56775
41469,282,150
79077,489,72731
75675,477,2600
55127,365,112818
49794,318,120761
93576,599,3081
60936,393,122892
39721,274,2974
70956,453,1777
19115,122,134130
75753,477,4014
61208,401,1136
91605,594,2059
78478,489,19
86575,560,143859
78727,489,2236
76479,480,2094
50566,326,58303
24020,166,31696
60196,387,44555
100645,610,104879
48782,316,3977
48601,314,62
67207,434,3147
18683,119,101142
49694,318,90769
34455,232,40629
34440,232,37853
4227,28,456
8712,59,2968
51303,331,51255
84569,543,4388
33962,232,1270
65157,417,2571
41060,278,3105
70124,448,101895
82212,522,141
53376,352,59315
97959,606,4109
36364,248,147384
66411,428,653
14706,92,2114
92320,597,1257
76204,479,4890
44306,294,2871
69551,448,6862
41047,278,50
72625,469,1304
30978,217,494
95033,599,140852
12422,78,370
19504,125,130490
55124,365,111617
47121,307,2710
18988,122,27831
26056,181,455
5589,40,208
23801,165,368
66759,430,4027
77923,483,102125
15780,103,5444
75758,477,4226
35609,240,185
25336,177,5349
100346,610,62081
91122,590,7570
3749,22,50872
43248,290,910
3546,21,102481
27394,186,1584
49488,318,56587
3325,21,3000
24653,171,290
28528,198,3949
83207,527,1198
97927,606,3798
68236,439,78499
79277,491,69844
62787,414,1307
15507,101,3783
73319,474,940
94456,599,31664
98889,608,1339
3433,21,45186
77939,483,106918
24881,176,368
63817,414,4954
89496,580,2628
66861,432,1721
98459,606,60069
40530,274,73321
35354,239,858
79047,489,54999
27688,187,6214
41751,284,172
89832,582,91658
76751,480,5459
87358,563,2918
77279,483,377
9184,63,586
46465,305,89804
84712,547,541
1776,18,32
71877,462,32022
37869,256,103228
27819,188,1951
10031,66,671
39529,274,1760
12202,75,541
53240,352,1721
93746,599,3865
80822,509,111659
51449,332,1961
18180,115,1198
66071,425,2858
79686,495,69481
37372,249,143355
56008,370,589
6779,45,3421
30227,211,6934
62394,414,224
90766,590,1894
83204,527,1125
10857,68,3173
19470,125,106918
64845,414,89904
13178,84,474
43147,288,54995
61691,408,103341
10915,68,3702
34300,232,8622
36788,249,8861
65847,424,32587
51330,331,79132
65639,422,912
5164,33,2294
75142,474,47099
24636,170,595
90681,590,1233
26609,182,3271
83194,527,919
29701,202,3006
14365,91,1687
1974,18,4896
23042,156,5388
64495,414,43928
11628,69,589
17753,111,110773
60695,391,3176
6922,47,147
82419,523,1704
92191,597,281
93971,599,4993
84230,538,4039
82091,520,3510
48144,312,2571
64214,414,6881
21152,140,569
2084,18,47491
34381,232,32029
42563,288,2379
53623,354,1035
5574,40,146
67401,436,368
69107,448,2858
38293,263,1223
8450,57,3159
82898,525,8643
25703,177,80463
63334,414,3147
7863,52,57669
65904,425,172
95639,600,4306
26087,181,707
59280,387,356
5382,38,50
99173,608,3534
60130,387,8928
41065,278,4321
90330,587,1376
4563,28,26614
14860,94,434
91578,594,1457
98204,606,7008
12933,82,6593
96359,603,1183
9058,62,104863
26338,182,1500
21383,140,3347
58063,380,163056
80937,510,8644
48303,313,1059
66649,428,7438
96710,603,2641
26018,181,248
26245,182,1097
65751,424,147
17406,111,4388
24298,168,5291
16506,105,8361
14887,95,539
62040,411,204
36697,249,5459
13016,83,4370
48327,313,1222
66916,432,4235
98701,608,172
12916,82,6338
58824,382,110127
97219,605,2501
52164,339,7256
64071,414,6059
15394,100,2245
83843,534,56174
33594,227,40819
27566,187,593
35672,240,500
94118,599,6238
95314,600,1299
30610,214,648
91480,593,7090
29710,202,3072
62133,411,648
57014,380,1089
8894,62,7293
24727,172,1125
33818,230,3114
10939,68,3897
57700,380,42738
70132,448,102407
46792,307,333
20177,132,5992
57597,380,8865
5975,42,647
79510,495,223
95273,600,1097
2386,19,541
86174,560,1222
34079,232,4226
89362,580,589
3016,20,1030
17983,113,351
24223,167,45501
31181,217,1686
13724,89,33090
41228,279,122920
98842,608,1036
52630,344,5418
2146,18,72998
3810,23,1136
34094,232,4388
92028,596,71838
18336,116,2985
22747,156,852
9155,62,187593
47044,307,2122
32345,221,1219
40454,274,59727
89835,582,96079
72322,466,6378
57994,380,111362
5337,36,3270
16043,104,2551
7228,50,6874
50460,325,5444
9775,64,4226
43873,292,89492
28685,199,1295
20941,139,5502
28144,195,1358
41093,279,1210
1739,17,3508
2701,19,2243
49570,318,70533
99625,610,1240
28989,200,1213
76810,480,6754
31225,217,2000
77688,483,7153
83932,534,80549
7592,51,2454
31153,217,1582
57341,380,3979
94157,599,6615
19371,125,60684
74579,474,6305
36583,249,3005
5151,33,1885
62956,414,1967
32467,221,3529
41791,284,377
68062,438,6765
78675,489,1644
83449,530,440
30130,210,98243
2574,19,1648
15006,95,5792
33701,229,348
5691,41,1307
68691,448,231
30682,215,2918
53084,351,3863
55112,365,106062
88773,573,2403
82110,520,4677
99400,608,6879
92361,597,1544
80641,509,44972
9341,63,8361
84359,541,345
91906,596,4886
85849,555,3918
35408,239,2046
49643,318,81564
31161,217,1598
15858,103,64614
87898,567,49274
82486,524,19
34905,233,178061
47213,307,3861
87126,562,1275
65586,420,54995
76633,480,3968
3629,21,130450
43384,290,2560
99314,608,5219
40046,274,6333
4098,27,1035
24783,174,158
81980,519,140110
74682,474,6909
49874,319,1907
72899,469,3698
92368,597,1581
91804,596,1438
58498,381,49530
38717,266,1079
41924,286,3481
16876,105,141818
17450,111,6006
29338,201,2011
60808,392,2858
100069,610,8950
23052,156,5991
10773,68,2542
15720,103,2712
18318,116,1954
80855,510,480
22958,156,2863
22937,156,2511
13062,83,59615
81236,514,2403
77428,483,1923
25143,177,2054
84618,544,780
71349,457,3897
34320,232,8865
69299,448,4124
61933,410,2318
14036,89,159069
40385,274,53000
74180,474,3977
45238,298,74452
71852,462,8042
54880,363,176389
63020,414,2115
60551,391,1281
8014,56,329
75963,477,55167
6126,42,2406
99326,608,5401
90876,590,2804
57611,380,26585
56412,373,282
18452,117,527
59899,387,5026
84266,539,3740
51961,337,788
92290,597,1194
13052,83,44191
82051,520,2072
30814,216,2700
85129,553,428
61987,410,4002
35680,240,533
24227,168,111
28666,199,1214
50220,325,296
19572,125,164179
88579,572,1228
5327,36,2194
41980,287,532
68665,448,32
17259,111,16
97358,605,72998
34316,232,8836
27857,189,79132
71862,462,8910
63206,414,2707
43133,288,48304
72744,469,2324
42969,288,5618
99978,610,6707
63998,414,5620
28149,195,1449
7628,51,2916
51257,331,6863
86891,561,6947
87709,565,474
70211,448,109374
26379,182,1722
43495,292,34
11895,73,59258
88578,572,1225
25177,177,2389
19525,125,142420
68151,438,30707
32747,222,26732
30151,210,122916
499,4,4166
34546,232,49274
38443,263,32587
340,4,595
21502,140,4963
76198,479,4676
22170,147,2699
64231,414,7034
44203,294,2064
88171,567,180031
25254,177,3534
72117,464,4022
76636,480,3978
65734,423,1080
90932,590,3421
65551,420,7438
493,4,4029
69889,448,80463
2613,19,1892
84260,539,2329
69271,448,3968
47440,307,6874
21661,140,34536
97096,604,272
13105,84,150
34164,232,5810
100560,610,95167
43048,288,8636
86805,561,3448
49507,318,60069
93525,599,2877
89050,576,2580
98124,606,6031
24675,171,720
96212,603,461
99731,610,3527
98564,607,1527
33344,226,4022
62737,414,1218
78619,489,1101
60276,388,7247
83700,534,3578
20279,133,349
50736,328,1222
60281,388,44022
72976,470,515
59435,387,1249
54649,361,150
77601,483,4308
46010,305,1129
60254,387,55290
63606,414,4089
38788,266,2115
69612,448,8542
42185,288,553
83249,527,2057
87877,567,25782
36887,249,49651
85236,554,1207
87538,564,1270
34203,232,6373
68195,438,41569
99463,608,8984
97170,605,724
100213,610,48082
24328,169,39
6397,43,520
95773,600,8533
70301,448,118512
70185,448,106782
36645,249,4254
19396,125,71429
75432,477,66
28578,199,47
93571,599,3054
213,1,3441
33216,226,1961
58271,381,2953
95659,600,4642
97737,606,2239
71257,456,1
53649,354,1407
97041,603,5060
18911,122,2542
13687,89,6783
40387,274,53123
38460,264,595
85825,555,3694
11563,68,92420
97378,606,58
1357,13,597
81856,517,63113
97843,606,3010
46330,305,56757
49023,318,527
62584,414,710
14899,95,1175
2942,19,3683
12593,80,6281
39771,274,3362
80618,509,34520
88985,574,296
27228,184,172705
22391,152,27773
91090,590,6783
25659,177,69757
30245,211,59315
17526,111,40581
49425,318,44761
35386,239,1527
97702,606,2010
91492,593,45722
32268,221,154
42195,288,594
27157,184,88140
73050,472,7153
91559,594,858
93498,599,2745
33622,227,84152
69730,448,51255
20418,135,1259
83979,534,94780
41651,282,8622
41382,280,49286
30257,211,79132
37311,249,111743
31990,219,47610
37916,257,2791
80915,510,3360
18396,117,237
15558,102,586
29886,204,58803
19725,129,2139
25932,179,589
86434,560,52328
29106,200,4239
17147,109,361
79216,490,81591
38844,266,3265
70802,452,3578
27101,183,2194
49783,318,116823
46124,305,3039
7911,53,203
33471,226,7448
13682,89,6586
11746,71,733
96096,602,780
48712,315,909
84668,546,1970
21093,140,62
82135,520,7153
83161,526,106916
51044,330,1200
17675,111,83134
84871,551,47099
56203,372,450
90815,590,2273
85923,557,4306
2647,19,2026
42082,287,5540
19521,125,140928
7810,52,8464
80363,508,2011
6785,45,3534
83707,534,4011
96101,603,6
51256,331,6754
92889,599,648
69611,448,8529
97802,606,2692
10649,68,1722
50592,326,84240
73864,474,2683
16394,105,4734
27669,187,4878
10377,68,44
14239,91,648
55410,368,111
75511,477,904
94779,599,81591
93712,599,3702
66551,428,3745
63231,414,2791
93298,599,2074
67395,436,355
89629,580,6539
36833,249,37386
22124,146,830
5725,41,3949
14598,91,4979
42480,288,2078
90856,590,2642
4875,30,112852
84737,548,1196
22671,155,3052
13631,89,3549
67324,435,1221
77717,483,8970
22183,148,30816
76483,480,2167
92379,597,1648
95199,600,552
34062,232,3980
42899,288,4370
69095,448,2788
66522,428,2890
64476,414,41566
87984,567,95510
2623,19,1920
71398,458,552
42029,287,2392
1653,16,5971
43303,290,1254
29906,204,90746
34720,232,70301
34151,232,5502
11223,68,30822
45326,298,91529
53006,349,527
38824,266,2797
71322,457,2428
46295,305,49651
4483,28,5747
57716,380,45517
1441,15,293
90618,590,914
64384,414,30812
33056,226,60
63768,414,4745
76590,480,3471
80813,509,106918
41887,286,1097
68486,445,74458
6726,45,2731
57601,380,8947
95874,601,1136
17849,111,162602
63458,414,3608
95684,600,5064
71751,462,3426
768,6,474
19723,129,2105
80013,501,61
76734,480,5219
41750,284,168
46897,307,1089
83386,528,51037
12129,74,6993
19638,127,2455
66805,432,110
43741,292,5989
16812,105,109487
69336,448,4340
17357,111,3210
67754,438,2167
8518,58,32
65240,418,2959
22153,147,163
36292,247,78499
89299,579,2687
41580,282,3174
56698,377,1517
94482,599,33794
67875,438,4011
49477,318,55269
13851,89,87869
15508,101,3793
39759,274,3267
18694,119,106782
14722,93,10
22883,156,1939
32151,220,3147
11527,68,81847
27417,186,2082
43146,288,54503
76367,480,1197
6400,43,542
76707,480,4878
62448,414,348
7838,52,49272
13691,89,6958
89667,580,7842
66468,428,1779
51825,335,805
6407,43,590
22560,153,99114
87036,561,97938
48660,314,524
54980,365,6874
89383,580,952
1434,15,1
49073,318,1199
79655,495,45728
99174,608,3552
80519,509,5389
60169,387,33834
39156,272,34405
62081,411,350
9008,62,79132
97732,606,2206
13349,84,1305
44418,295,2058
72835,469,3006
75625,477,2064
54259,357,1361
66225,426,4027
81641,517,1304
63568,414,3999
95737,600,6724
12833,82,2617
51790,334,58105
37894,256,132046
26584,182,3108
63771,414,4771
54204,357,1022
83084,525,122882
20934,139,5418
29361,201,2424
26718,182,3978
67346,435,48780
130,1,2094
18127,114,5349
65706,422,4203
6559,45,784
31726,219,2717
13994,89,140133
49679,318,88140
368,4,1084
44335,294,3208
50487,326,1293
50990,330,410
99796,610,4018
96909,603,3521
31427,217,3104
1802,18,364
30284,212,1059
62898,414,1722
82678,525,1088
51745,334,6377
30572,213,46723
97987,606,4367
28786,199,2890
7257,50,32031
83498,532,707
55254,367,1270
89035,576,29
46928,307,1252
15772,103,4993
10180,66,3029
86116,559,1210
92059,596,92954
60401,390,63062
58825,382,110553
8091,57,440
26112,182,70
62547,414,564
30496,212,162578
29025,200,1968
42989,288,6297
3589,21,110102
70302,448,118572
73692,474,2103
69358,448,4502
63104,414,2375
48519,313,3703
29034,200,2145
800,6,552
89229,578,49772
11257,68,40732
90208,586,110102
92910,599,743
83192,527,912
60747,391,4334
58374,381,6377
35810,242,410
51758,334,26776
68966,448,2051
90431,588,47
71925,462,73023
89302,579,2763
26948,182,5954
7797,52,2959
75592,477,1726
57560,380,7438
60075,387,7745
73453,474,1257
75373,476,224
96621,603,2262
37294,249,109042
12740,82,158
80940,510,31427
27666,187,4720
55251,367,1258
76835,480,7153
75612,477,1967
85635,555,2405
3817,23,1208
58449,381,34405
46671,306,87869
49531,318,64497
9423,63,111781
33219,226,2003
90656,590,1101
8755,61,173
64639,414,54256
95657,600,4639
100300,610,57504
62362,414,159
91900,596,4310
83810,534,45499
76772,480,5902
97178,605,1022
45239,298,74458
33573,227,1923
41703,283,110
16210,104,94150
39152,272,3147
25525,177,43936
61688,408,100882
69951,448,87222
46400,305,70286
48128,312,2028
12939,82,6750
29325,201,1573
73975,474,3099
83882,534,66785
70133,448,102445
81745,517,4018
47610,307,48394
91619,594,2589
46042,305,1258
41461,282,6
29848,204,3266
45544,301,349
93259,599,1951
45443,298,128975
31414,217,2991
10613,68,1556
82550,524,593
76783,480,6156
25483,177,30816
25308,177,4386
80781,509,94503
59041,385,535
71892,462,45382
46110,305,2761
67657,438,597
92764,599,350
9104,62,122904
51346,331,106782
9692,64,2770
6345,43,217
9047,62,99114
22421,152,92259
39344,274,595
43262,290,954
29078,200,3489
68514,446,172
42364,288,1389
94581,599,47610
80107,503,2114
67634,438,405
7633,51,3070
85384,555,720
97226,605,2759
92752,599,327
56239,372,861
4727,28,61986
73913,474,2875
7660,51,3683
26473,182,2391
21102,140,161
50458,325,5400
58024,380,122922
44892,298,5992
7367,50,134515
98777,608,546
13852,89,88069
92896,599,704
28316,197,786
59927,387,5497
90444,588,217
7886,52,76093
15310,100,104
29694,202,2985
23858,165,5956
52947,348,1693
79164,490,6373
77721,483,26444
29802,203,3255
13262,84,1036
65346,419,2542
74066,474,3429
98245,606,7371
73450,474,1253
91899,596,4308
13746,89,45517
17318,111,1907
94015,599,5283
4217,28,316
91271,591,2763
4083,27,780
40710,275,1517
17629,111,69406
27337,186,898
99303,608,4993
70615,451,94
31149,217,1562
34672,232,63062
54387,357,4720
68331,442,3363
84696,546,3566
68048,438,6549
98713,608,223
61256,401,81564
79775,496,4993
29445,202,610
88967,573,96079
43957,293,5313
72661,469,1625
71267,456,135
97782,606,2471
46879,307,919
8582,58,372
82790,525,4016
36709,249,5816
64345,414,8915
50662,327,4718
26409,182,1921
29060,200,2915
54660,361,589
87838,567,3676
72479,469,316
77972,484,455
35911,244,1580
47124,307,2723
49268,318,5459
5419,38,364
777,6,494
68821,448,1147
18009,113,1013
37800,256,6373
58126,381,379
99047,608,2423
12436,78,1036
100396,610,71057
90199,586,102125
74407,474,5225
5345,36,3897
9515,64,785
27134,184,6283
95586,600,3466
12242,75,3034
33779,230,1321
92108,596,122912
29638,202,2371
68925,448,1837
88439,571,1339
95347,600,1586
83263,527,2346
13278,84,1103
19330,125,27773
100692,610,112171
82310,522,6016
57282,380,3300
92800,599,429
20391,135,832
23414,160,1627
44955,298,7254
80644,509,45720
78640,489,1263
33102,226,473
86435,560,52579
54496,357,80489
3049,20,2085
60287,388,95105
73681,474,2083
40766,275,2245
32797,222,82852
24753,173,153
35900,244,1270
21,1,362
30486,212,143355
99675,610,2288
10051,66,1080
89311,579,3408
80718,509,69757
38256,263,377
6899,46,315
26004,181,165
82442,523,8970
45583,301,2085
57417,380,5055
98529,607,1023
58650,382,3703
15632,103,1064
54090,356,52435
46594,305,142448
8904,62,8641
79914,500,216
18407,117,280
28169,195,1923
60327,390,308
17398,111,4255
94429,599,27478
5037,33,28
32190,220,6537
97555,606,1196
33240,226,2150
466,4,3160
49283,318,5956
71456,460,3578
68490,445,109374
68596,447,288
35077,234,3397
1365,13,2174
62050,411,235
14479,91,2949
44147,294,1552
38583,265,1727
35175,235,736
52458,341,135887
8131,57,720
2526,19,1377
85899,556,162600
49830,318,144478
34322,232,8870
68409,444,527
74206,474,4039
41029,277,656
26743,182,4034
18303,116,1276
77407,483,1653
74102,474,3536
70863,453,260
58085,380,176371
41314,280,3489
80577,509,8360
52140,339,5617
85319,555,203
23395,160,1483
26872,182,5155
60014,387,6874
24013,166,8665
34233,232,6873
70478,448,156706
8483,57,3593
84577,543,6287
87163,562,2268
59831,387,4278
41879,286,593
43865,292,87232
80256,505,273
10230,66,4499
77490,483,2529
6499,45,173
64540,414,46974
55943,369,2948
43703,292,4022
32919,224,377
46021,305,1203
15994,104,1088
42874,288,4009
59705,387,3089
34377,232,32009
12083,74,3307
96593,603,2111
79454,493,2353
100296,610,56801
49541,318,65642
52800,346,3255
38115,260,8015
73216,474,491
151,1,2387
37679,254,49272
46392,305,68791
54908,365,333
21736,141,2002
71,1,1206
27852,189,48516
6697,45,2407
44857,298,5378
17529,111,41573
31829,219,4975
45415,298,112552
45081,298,49276
74899,474,8446
92498,597,2416
51942,337,628
26893,182,5388
13552,89,104
69143,448,3039
4504,28,6565
6877,46,10
58538,381,63808
94724,599,71304
99403,608,6934
71054,453,3409
63951,414,5444
58806,382,94985
7115,50,165
54217,357,1097
28259,195,4280
52226,339,55280
21738,141,2355
15008,95,5812
54207,357,1029
20483,135,2000
58801,382,90647
36574,249,2762
1531,15,79132
91170,590,43871
54562,359,593
48426,313,2193
19491,125,119145
48588,314,21
97286,605,8977
9198,63,953
61645,408,49530
74857,474,7934
28656,199,1196
50764,328,1961
34229,232,6763
7566,51,2183
24490,169,4857
56562,376,745
87707,565,420
17059,108,5135
70601,450,3949
67292,434,55820
85580,555,2134
44870,298,5608
39433,274,1221
35197,236,2606
90902,590,3052
62031,411,159
97676,606,1912
24117,167,1527
84771,549,2571
18097,113,3668
22933,156,2396
31601,219,913
44469,297,95
47560,307,36708
12902,82,5679
37486,252,90866
17782,111,122904
29641,202,2402
85567,555,2072
